S.NO/Digits,Input State,APU,MAIN LG,2XA,22XN,BTC                           Lockout,BUS TIE PB                      10XU ,3XS,4XS,3XG,5XG,SMOKE Config Button    13XU,Gen1 Ready (10J),GEN1 PB ON,GEN2 Ready(10J),GEN2 PB ON
2500,250,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
2501,250.1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
2502,250.2,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0
2503,250.3,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1
2504,250.4,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
2505,250.5,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
2506,250.6,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0
2507,250.7,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1
2508,250.8,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0
2509,250.9,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1
2510,251,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0
2511,251.1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1
2512,251.2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
2513,251.3,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1
2514,251.4,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0
2515,251.5,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1
2516,251.6,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0
2517,251.7,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1
2518,251.8,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0
2519,251.9,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
2520,252,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0
2521,252.1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1
2522,252.2,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0
2523,252.3,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1
2524,252.4,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0
2525,252.5,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1
2526,252.6,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0
2527,252.7,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1
2528,252.8,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
2529,252.9,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
2530,253,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
2531,253.1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1
2532,253.2,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0
2533,253.3,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1
2534,253.4,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0
2535,253.5,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
2536,253.6,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0
2537,253.7,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1
2538,253.8,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0
2539,253.9,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1
2540,254,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0
2541,254.1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
2542,254.2,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
2543,254.3,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
2544,254.4,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0
2545,254.5,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1
2546,254.6,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
2547,254.7,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1
2548,254.8,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
2549,254.9,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1
2550,255,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0
2551,255.1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
2552,255.2,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
2553,255.3,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1
2554,255.4,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0
2555,255.5,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1
2556,255.6,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0
2557,255.7,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
2558,255.8,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
2559,255.9,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
2560,256,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2561,256.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2562,256.2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2563,256.3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
2564,256.4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2565,256.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2566,256.6,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
2567,256.7,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
2568,256.8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2569,256.9,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2570,257,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2571,257.1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
2572,257.2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
2573,257.3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
2574,257.4,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
2575,257.5,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1
2576,257.6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2577,257.7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2578,257.8,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2579,257.9,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
2580,258,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2581,258.1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
2582,258.2,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
2583,258.3,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
2584,258.4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
2585,258.5,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
2586,258.6,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
2587,258.7,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1
2588,258.8,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
2589,258.9,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1
2590,259,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0
2591,259.1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1
2592,259.2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2593,259.3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2594,259.4,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2595,259.5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
2596,259.6,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2597,259.7,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
2598,259.8,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
2599,259.9,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1
2600,260,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2601,260.1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
2602,260.2,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
2603,260.3,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1
2604,260.4,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
2605,260.5,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1
2606,260.6,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0
2607,260.7,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
2608,260.8,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
2609,260.9,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
2610,261,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
2611,261.1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
2612,261.2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
2613,261.3,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
2614,261.4,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0
2615,261.5,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1
2616,261.6,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
2617,261.7,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1
2618,261.8,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0
2619,261.9,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1
2620,262,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0
2621,262.1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1
2622,262.2,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0
2623,262.3,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1
2624,262.4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2625,262.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2626,262.6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2627,262.7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
2628,262.8,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2629,262.9,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
2630,263,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
2631,263.1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1
2632,263.2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2633,263.3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
2634,263.4,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
2635,263.5,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
2636,263.6,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
2637,263.7,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1
2638,263.8,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0
2639,263.9,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1
2640,264,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
2641,264.1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
2642,264.2,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
2643,264.3,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
2644,264.4,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
2645,264.5,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1
2646,264.6,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0
2647,264.7,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1
2648,264.8,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
2649,264.9,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1
2650,265,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0
2651,265.1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1
2652,265.2,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
2653,265.3,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1
2654,265.4,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0
2655,265.5,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1
2656,265.6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
2657,265.7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
2658,265.8,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
2659,265.9,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1
2660,266,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
2661,266.1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1
2662,266.2,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0
2663,266.3,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1
2664,266.4,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
2665,266.5,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1
2666,266.6,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0
2667,266.7,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1
2668,266.8,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0
2669,266.9,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1
2670,267,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0
2671,267.1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1
2672,267.2,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
2673,267.3,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1
2674,267.4,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
2675,267.5,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1
2676,267.6,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0
2677,267.7,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1
2678,267.8,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0
2679,267.9,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1
2680,268,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0
2681,268.1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1
2682,268.2,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0
2683,268.3,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1
2684,268.4,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
2685,268.5,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1
2686,268.6,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
2687,268.7,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
2688,268.8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2689,268.9,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
2690,269,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
2691,269.1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
2692,269.2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
2693,269.3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
2694,269.4,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
2695,269.5,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
2696,269.6,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
2697,269.7,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
2698,269.8,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
2699,269.9,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1
2700,270,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
2701,270.1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1
2702,270.2,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0
2703,270.3,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1
2704,270.4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
2705,270.5,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
2706,270.6,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
2707,270.7,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
2708,270.8,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
2709,270.9,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
2710,271,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
2711,271.1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1
2712,271.2,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
2713,271.3,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
2714,271.4,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
2715,271.5,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1
2716,271.6,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0
2717,271.7,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1
2718,271.8,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0
2719,271.9,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1
2720,272,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
2721,272.1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
2722,272.2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
2723,272.3,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1
2724,272.4,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
2725,272.5,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1
2726,272.6,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
2727,272.7,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1
2728,272.8,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
2729,272.9,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
2730,273,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
2731,273.1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1
2732,273.2,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
2733,273.3,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1
2734,273.4,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0
2735,273.5,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
2736,273.6,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
2737,273.7,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
2738,273.8,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
2739,273.9,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1
2740,274,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2741,274.1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
2742,274.2,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0
2743,274.3,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1
2744,274.4,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
2745,274.5,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1
2746,274.6,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0
2747,274.7,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1
2748,274.8,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0
2749,274.9,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2750,275,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0
2751,275.1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1
2752,275.2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
2753,275.3,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
2754,275.4,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
2755,275.5,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1
2756,275.6,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
2757,275.7,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1
2758,275.8,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0
2759,275.9,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1
2760,276,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
2761,276.1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1
2762,276.2,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0
2763,276.3,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1
2764,276.4,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0
2765,276.5,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1
2766,276.6,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0
2767,276.7,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1
2768,276.8,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
2769,276.9,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1
2770,277,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0
2771,277.1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1
2772,277.2,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0
2773,277.3,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1
2774,277.4,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0
2775,277.5,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1
2776,277.6,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0
2777,277.7,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1
2778,277.8,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0
2779,277.9,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1
2780,278,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0
2781,278.1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1
2782,278.2,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0
2783,278.3,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1
2784,278.4,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
2785,278.5,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
2786,278.6,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0
2787,278.7,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1
2788,278.8,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0
2789,278.9,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1
2790,279,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0
2791,279.1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1
2792,279.2,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0
2793,279.3,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1
2794,279.4,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0
2795,279.5,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1
2796,279.6,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0
2797,279.7,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1
2798,279.8,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0
2799,279.9,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1
2800,280,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0
2801,280.1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1
2802,280.2,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0
2803,280.3,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1
2804,280.4,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0
2805,280.5,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1
2806,280.6,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0
2807,280.7,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1
2808,280.8,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0
2809,280.9,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1
2810,281,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0
2811,281.1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1
2812,281.2,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0
2813,281.3,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1
2814,281.4,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0
2815,281.5,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
2816,281.6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2817,281.7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2818,281.8,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2819,281.9,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
2820,282,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
2821,282.1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
2822,282.2,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
2823,282.3,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
2824,282.4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
2825,282.5,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
2826,282.6,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
2827,282.7,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
2828,282.8,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0
2829,282.9,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1
2830,283,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0
2831,283.1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1
2832,283.2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
2833,283.3,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
2834,283.4,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
2835,283.5,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
2836,283.6,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
2837,283.7,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1
2838,283.8,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0
2839,283.9,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1
2840,284,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0
2841,284.1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1
2842,284.2,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0
2843,284.3,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1
2844,284.4,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0
2845,284.5,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1
2846,284.6,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0
2847,284.7,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1
2848,284.8,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
2849,284.9,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
2850,285,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
2851,285.1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1
2852,285.2,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
2853,285.3,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1
2854,285.4,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0
2855,285.5,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1
2856,285.6,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
2857,285.7,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
2858,285.8,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0
2859,285.9,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1
2860,286,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0
2861,286.1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
2862,286.2,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0
2863,286.3,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
2864,286.4,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
2865,286.5,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
2866,286.6,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0
2867,286.7,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1
2868,286.8,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
2869,286.9,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1
2870,287,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0
2871,287.1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1
2872,287.2,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0
2873,287.3,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1
2874,287.4,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0
2875,287.5,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1
